Participant,List,Trial,Condition,Event Category,Event Type,Layer,Hotspot,Trial Start,Elapsed,X,Y,Browser,Version,OS,image-left,image-right,audio
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,454.99999999992724,542,372,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,496.0000000010041,544,373,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,520.0000000004366,545,374,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,543.0000000014843,545,376,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,559.000000001106,545,378,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,568.0000000011205,546,379,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,591.0000000003492,547,380,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,600.0000000003638,550,381,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,624.0000000016153,558,386,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,640.0000000012369,567,387,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,656.0000000008586,577,387,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,672.0000000004802,592,389,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,686.9999999998981,609,389,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,704.0000000015425,627,392,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,720.0000000011642,646,392,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,736.0000000007858,663,392,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,752.0000000004075,677,392,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,767.0000000016444,695,394,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,784.0000000014697,704,396,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,800.0000000010914,711,397,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,824.0000000005239,711,399,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,838.9999999999418,711,402,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,847.9999999999563,710,406,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,864.000000001397,706,406,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,936.0000000015134,705,406,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,1008.0000000016298,701,407,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,layer,playbackstart,audio,,1551154656592,1022.000000000844,,,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,1024.0000000012515,676,415,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,1039.0000000006694,624,422,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,1056.0000000004948,558,429,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,1070.9999999999127,503,432,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,1088.000000001557,449,432,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,1103.000000000975,411,432,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,1120.0000000008004,382,426,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,1135.0000000002183,378,425,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,1152.0000000000437,376,424,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,1159.0000000014697,375,423,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,1183.0000000009022,374,422,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,1200.0000000007276,369,420,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,1215.0000000001455,363,419,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,1240.0000000016007,350,413,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,1255.0000000010186,341,410,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,1272.000000000844,331,405,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,1288.0000000004657,326,404,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,1302.9999999998836,314,402,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,1320.000000001528,296,399,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,1337.0000000013533,276,397,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,1352.0000000007713,256,393,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,1367.0000000001892,241,393,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,1384.0000000000146,234,390,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,image-left,,1551154656592,1400.0000000014552,227,388,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,image-left,,1551154656592,1423.000000000684,219,388,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,image-left,,1551154656592,1440.0000000005093,212,387,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,image-left,,1551154656592,1456.000000000131,207,387,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,image-left,,1551154656592,1472.0000000015716,204,386,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,image-left,,1551154656592,1495.0000000008004,202,386,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,image-left,,1551154656592,1504.000000000815,199,384,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,image-left,,1551154656592,1511.000000000422,198,383,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,image-left,,1551154656592,1952.000000001135,195,383,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,image-left,,1551154656592,1967.000000000553,191,386,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,image-left,,1551154656592,1984.0000000003783,190,390,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,image-left,,1551154656592,1992.0000000001892,190,391,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,image-left,,1551154656592,2072.0000000001164,190,394,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,image-left,,1551154656592,2128.000000000611,190,395,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,image-left,,1551154656592,2152.0000000000437,191,395,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,image-left,,1551154656592,2168.0000000014843,200,395,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,2184.000000001106,229,395,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,2200.0000000007276,276,395,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,2216.0000000003492,327,395,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,2239.000000001397,409,399,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,2256.0000000012224,471,407,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,2271.0000000006403,525,409,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,2288.0000000004657,569,409,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,2304.0000000000873,609,409,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,2319.000000001324,640,409,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,2335.000000000946,659,409,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,2351.0000000005675,666,409,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,2359.0000000003783,667,409,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,2384.0000000000146,672,409,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,2400.000000001455,678,409,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,2423.000000000684,694,409,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,2456.000000000131,741,409,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,2463.000000001557,760,409,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,2471.000000001368,774,409,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551154656592,2488.0000000011933,793,409,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,image-right,,1551154656592,2503.000000000611,806,409,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,image-right,,1551154656592,2520.0000000004366,813,409,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,image-right,,1551154656592,2536.000000000058,824,409,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,image-right,,1551154656592,2552.000000001499,836,408,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,image-right,,1551154656592,2568.0000000011205,842,408,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,image-right,,1551154656592,2584.000000000742,849,408,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,image-right,,1551154656592,2600.000000000364,856,407,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,image-right,,1551154656592,2615.0000000016007,860,406,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,image-right,,1551154656592,2639.000000001033,862,406,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,layer,playbackend,audio,,1551154656592,3530.000000000655,,,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,image-right,,1551154656592,3728.000000000975,858,406,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,image-right,,1551154656592,4049.0000000008877,857,404,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,move,image-right,,1551154656592,4079.9999999999272,857,402,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,mouse,click,image-right,,1551154656592,4729.000000001179,857,402,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,flower,1_1DisfluentR,stage,end,,,1551154656592,4736.000000000786,,,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
115,1_1,basket,1_1FillerL,mouse,click,fixation,,1551154665744,0,522,369,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
115,1_1,basket,1_1FillerL,layer,show,image-left,,1551154665744,10.000000000218279,,,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
115,1_1,basket,1_1FillerL,layer,show,image-right,,1551154665744,10.000000000218279,,,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
115,1_1,basket,1_1FillerL,mouse,move,canvas,,1551154665744,248.00000000141154,522,368,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
115,1_1,basket,1_1FillerL,mouse,move,canvas,,1551154665744,265.0000000012369,527,368,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
115,1_1,basket,1_1FillerL,mouse,move,canvas,,1551154665744,280.00000000065484,536,368,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
115,1_1,basket,1_1FillerL,mouse,move,canvas,,1551154665744,304.0000000000873,549,368,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
115,1_1,basket,1_1FillerL,mouse,move,canvas,,1551154665744,320.00000000152795,553,368,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
115,1_1,basket,1_1FillerL,mouse,move,canvas,,1551154665744,328.0000000013388,557,368,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
115,1_1,basket,1_1FillerL,mouse,move,canvas,,1551154665744,352.00000000077125,559,368,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
115,1_1,basket,1_1FillerL,mouse,move,canvas,,1551154665744,368.0000000003929,564,368,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
115,1_1,basket,1_1FillerL,mouse,move,canvas,,1551154665744,384.00000000001455,569,368,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
115,1_1,basket,1_1FillerL,mouse,move,canvas,,1551154665744,400.0000000014552,576,368,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
115,1_1,basket,1_1FillerL,mouse,move,canvas,,1551154665744,416.00000000107684,583,368,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
115,1_1,basket,1_1FillerL,mouse,move,canvas,,1551154665744,432.0000000006985,592,370,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
115,1_1,basket,1_1FillerL,mouse,move,canvas,,1551154665744,440.0000000005093,593,370,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
115,1_1,basket,1_1FillerL,mouse,move,canvas,,1551154665744,463.9999999999418,597,370,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
115,1_1,basket,1_1FillerL,mouse,move,canvas,,1551154665744,480.00000000138243,598,370,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
115,1_1,basket,1_1FillerL,mouse,move,canvas,,1551154665744,504.0000000008149,603,370,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
115,1_1,basket,1_1FillerL,mouse,move,canvas,,1551154665744,520.0000000004366,610,371,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
115,1_1,basket,1_1FillerL,mouse,move,canvas,,1551154665744,536.0000000000582,613,374,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
115,1_1,basket,1_1FillerL,mouse,move,canvas,,1551154665744,552.0000000014988,619,375,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
115,1_1,basket,1_1FillerL,mouse,move,canvas,,1551154665744,568.0000000011205,626,377,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
115,1_1,basket,1_1FillerL,mouse,move,canvas,,1551154665744,584.0000000007421,637,378,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
115,1_1,basket,1_1FillerL,mouse,move,canvas,,1551154665744,600.0000000003638,642,382,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
115,1_1,basket,1_1FillerL,mouse,move,canvas,,1551154665744,624.0000000016153,642,384,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
115,1_1,basket,1_1FillerL,mouse,move,canvas,,1551154665744,632.0000000014261,642,386,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
115,1_1,basket,1_1FillerL,mouse,move,canvas,,1551154665744,648.0000000010477,642,388,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
115,1_1,basket,1_1FillerL,mouse,move,canvas,,1551154665744,664.0000000006694,637,395,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
115,1_1,basket,1_1FillerL,mouse,move,canvas,,1551154665744,680.000000000291,628,402,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
115,1_1,basket,1_1FillerL,mouse,move,canvas,,1551154665744,704.0000000015425,615,405,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
115,1_1,basket,1_1FillerL,mouse,move,canvas,,1551154665744,720.0000000011642,611,405,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
115,1_1,basket,1_1FillerL,mouse,move,canvas,,1551154665744,736.0000000007858,610,405,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
115,1_1,basket,1_1FillerL,mouse,move,canvas,,1551154665744,775.9999999998399,609,405,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
115,1_1,basket,1_1FillerL,mouse,move,canvas,,1551154665744,784.0000000014697,609,403,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
115,1_1,basket,1_1FillerL,mouse,move,canvas,,1551154665744,800.0000000010914,614,401,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
115,1_1,basket,1_1FillerL,mouse,move,canvas,,1551154665744,816.000000000713,627,396,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
115,1_1,basket,1_1FillerL,mouse,move,canvas,,1551154665744,832.0000000003347,645,391,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
115,1_1,basket,1_1FillerL,mouse,move,canvas,,1551154665744,847.9999999999563,650,389,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
115,1_1,basket,1_1FillerL,mouse,move,canvas,,1551154665744,912.0000000002619,650,388,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
115,1_1,basket,1_1FillerL,mouse,move,canvas,,1551154665744,920.0000000000728,641,388,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
115,1_1,basket,1_1FillerL,mouse,move,canvas,,1551154665744,936.0000000015134,607,393,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
115,1_1,basket,1_1FillerL,mouse,move,canvas,,1551154665744,952.000000001135,566,400,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
115,1_1,basket,1_1FillerL,mouse,move,canvas,,1551154665744,968.0000000007567,527,402,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
115,1_1,basket,1_1FillerL,mouse,move,canvas,,1551154665744,984.0000000003783,497,402,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
115,1_1,basket,1_1FillerL,mouse,move,canvas,,1551154665744,1000,475,402,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
115,1_1,basket,1_1FillerL,layer,playbackstart,audio,,1551154665744,1011.000000000422,,,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
115,1_1,basket,1_1FillerL,mouse,move,canvas,,1551154665744,1016.0000000014406,459,402,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
