Participant,List,Trial,Condition,Event Category,Event Type,Layer,Hotspot,Trial Start,Elapsed,X,Y,Browser,Version,OS,image-left,image-right,audio
124,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551520407683,864.0000000004948,360,408,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551520407683,887.9999999999127,335,408,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551520407683,904.0000000004657,327,409,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551520407683,920.0000000000582,326,412,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551520407683,944.0000000004075,326,414,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551520407683,968.0000000007567,326,420,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551520407683,976.0000000005821,326,421,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551520407683,1008.0000000007276,326,422,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,layer,playbackstart,audio,,1551520407683,1020.0000000004366,,,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551520407683,1024.0000000003492,328,425,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551520407683,1048.0000000006985,336,425,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551520407683,1056.0000000004948,338,425,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551520407683,1072.0000000001164,339,425,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551520407683,1144.0000000002328,339,424,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551520407683,1159.9999999998545,338,424,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551520407683,1168.000000000582,332,421,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551520407683,1184.0000000002037,323,420,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551520407683,1208.0000000005239,314,418,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551520407683,1224.0000000001746,310,418,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551520407683,1240.0000000006985,308,418,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,layer,playbackend,audio,,1551520407683,3550.0000000001746,,,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551520407683,3655.999999999942,302,418,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551520407683,3664.0000000006694,299,424,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551520407683,3679.0000000000873,291,428,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551520407683,3704.0000000006403,290,429,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551520407683,3726.9999999998545,284,433,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551520407683,3760.000000000233,283,433,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551520407683,3792.0000000003783,284,433,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551520407683,3807.0000000006985,304,429,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551520407683,3823.00000000032,334,420,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551520407683,3847.0000000006694,376,408,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551520407683,3864.0000000004948,392,404,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551520407683,3887.0000000006403,407,401,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551520407683,3903.000000000233,419,400,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551520407683,3927.000000000582,440,396,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551520407683,3943.0000000002037,452,394,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551520407683,3967.000000000553,490,389,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551520407683,3983.0000000001746,535,386,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551520407683,4007.000000000524,642,378,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551520407683,4023.0000000001455,679,373,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551520407683,4047.0000000004657,708,369,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551520407683,4063.0000000001164,715,369,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551520407683,4087.0000000004366,719,369,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551520407683,4095.000000000262,722,369,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551520407683,4127.000000000407,727,369,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551520407683,4143.000000000029,735,366,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551520407683,4167.000000000378,747,364,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551520407683,4184.000000000204,748,364,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551520407683,4264.000000000116,751,364,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551520407683,4271.999999999942,754,364,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551520407683,4287.000000000262,760,364,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1551520407683,4302.999999999884,774,361,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,mouse,move,image-right,,1551520407683,4327.000000000233,807,357,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,mouse,move,image-right,,1551520407683,4343.000000000757,830,353,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,mouse,move,image-right,,1551520407683,4368.000000000407,860,353,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,mouse,move,image-right,,1551520407683,4384,868,353,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,mouse,click,image-right,,1551520407683,4600.000000000349,868,353,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,flower,1_1DisfluentR,stage,end,,,1551520407683,4606.000000000669,,,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
124,1_1,basket,1_1FillerL,mouse,click,fixation,,1551520419914,0,511,357,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,layer,show,image-left,,1551520419914,9.999999999330612,,,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,layer,show,image-right,,1551520419914,9.999999999330612,,,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,layer,playbackstart,audio,,1551520419914,1010.9999999995052,,,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,mouse,move,canvas,,1551520419914,4216.999999999651,504,357,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,mouse,move,canvas,,1551520419914,4232.999999999272,479,361,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,mouse,move,canvas,,1551520419914,4256.999999999622,435,365,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,mouse,move,canvas,,1551520419914,4272.999999999243,398,365,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,mouse,move,canvas,,1551520419914,4296.999999999563,324,365,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,layer,playbackend,audio,,1551520419914,4301.99999999968,,,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,mouse,move,canvas,,1551520419914,4312.999999999214,272,365,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,mouse,move,image-left,,1551520419914,4336.999999999534,227,365,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,mouse,move,image-left,,1551520419914,4353.000000000087,212,365,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,mouse,move,image-left,,1551520419914,4368.99999999968,207,365,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,mouse,move,image-left,,1551520419914,4384.999999999331,204,365,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,mouse,move,image-left,,1551520419914,4408.999999999651,203,366,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,mouse,move,image-left,,1551520419914,4496.999999999389,203,368,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,mouse,move,image-left,,1551520419914,4512.999999999913,207,370,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,mouse,move,canvas,,1551520419914,4536.99999999936,243,373,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,mouse,move,canvas,,1551520419914,4552.999999999884,294,373,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,mouse,move,canvas,,1551520419914,4576.999999999331,431,373,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,mouse,move,canvas,,1551520419914,4592.9999999998545,558,373,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,mouse,move,canvas,,1551520419914,4616.999999999272,760,373,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,mouse,move,image-right,,1551520419914,4632.999999999825,854,373,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,mouse,move,image-right,,1551520419914,4656.999999999243,904,373,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,mouse,move,image-right,,1551520419914,4672.999999999796,912,374,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,mouse,move,image-right,,1551520419914,4880.999999999418,912,376,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,mouse,move,image-right,,1551520419914,4896.999999999942,911,377,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,mouse,move,image-right,,1551520419914,4912.999999999563,895,382,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,mouse,move,image-right,,1551520419914,4936.999999999913,823,382,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,mouse,move,canvas,,1551520419914,4952.999999999534,742,382,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,mouse,move,canvas,,1551520419914,4976.9999999998545,614,370,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,mouse,move,canvas,,1551520419914,4992.999999999505,547,370,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,mouse,move,canvas,,1551520419914,5016.999999999825,492,370,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,mouse,move,canvas,,1551520419914,5032.999999999447,475,370,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,mouse,move,canvas,,1551520419914,5056.999999999796,462,372,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,mouse,move,canvas,,1551520419914,5072.999999999418,456,374,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,mouse,move,canvas,,1551520419914,5096.999999999767,443,377,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,mouse,move,canvas,,1551520419914,5112.999999999389,430,381,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,mouse,move,canvas,,1551520419914,5136.999999999738,396,382,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,mouse,move,canvas,,1551520419914,5152.999999999331,375,382,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,mouse,move,canvas,,1551520419914,5176.99999999968,348,384,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,mouse,move,canvas,,1551520419914,5192.9999999993015,340,384,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,mouse,move,canvas,,1551520419914,5216.999999999651,334,386,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,mouse,move,canvas,,1551520419914,5232.999999999272,330,388,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,mouse,move,canvas,,1551520419914,5256.999999999622,314,392,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,mouse,move,canvas,,1551520419914,5272.999999999243,298,393,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,mouse,move,canvas,,1551520419914,5296.999999999563,274,393,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,mouse,move,canvas,,1551520419914,5312.999999999214,252,393,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,mouse,move,image-left,,1551520419914,5336.999999999534,211,393,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,mouse,move,image-left,,1551520419914,5353.000000000087,183,392,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,mouse,move,image-left,,1551520419914,5376.999999999505,162,389,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,mouse,move,image-left,,1551520419914,5384.999999999331,158,386,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,mouse,move,image-left,,1551520419914,5456.999999999447,156,386,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,mouse,move,image-left,,1551520419914,5471.999999999767,154,386,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,mouse,move,image-left,,1551520419914,5487.999999999389,150,385,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,mouse,click,image-left,,1551520419914,5664.999999999971,150,385,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,basket,1_1FillerL,stage,end,,,1551520419914,5670.999999999389,,,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
124,1_1,asparagus,1_1FillerL,mouse,click,fixation,,1551520430563,0,503,364,chrome,72.0.3626,Windows 7,fr_asparagus.png,d07.png,f_asparagus_.wav
124,1_1,asparagus,1_1FillerL,layer,show,image-left,,1551520430563,9,,,chrome,72.0.3626,Windows 7,fr_asparagus.png,d07.png,f_asparagus_.wav
124,1_1,asparagus,1_1FillerL,layer,show,image-right,,1551520430563,9,,,chrome,72.0.3626,Windows 7,fr_asparagus.png,d07.png,f_asparagus_.wav
124,1_1,asparagus,1_1FillerL,mouse,move,canvas,,1551520430563,103.00000000005821,504,364,chrome,72.0.3626,Windows 7,fr_asparagus.png,d07.png,f_asparagus_.wav
124,1_1,asparagus,1_1FillerL,mouse,move,canvas,,1551520430563,128.00000000061118,502,364,chrome,72.0.3626,Windows 7,fr_asparagus.png,d07.png,f_asparagus_.wav
124,1_1,asparagus,1_1FillerL,mouse,move,canvas,,1551520430563,143.0000000000291,498,365,chrome,72.0.3626,Windows 7,fr_asparagus.png,d07.png,f_asparagus_.wav
124,1_1,asparagus,1_1FillerL,mouse,move,canvas,,1551520430563,168.00000000058208,494,366,chrome,72.0.3626,Windows 7,fr_asparagus.png,d07.png,f_asparagus_.wav
124,1_1,asparagus,1_1FillerL,mouse,move,canvas,,1551520430563,183,491,368,chrome,72.0.3626,Windows 7,fr_asparagus.png,d07.png,f_asparagus_.wav
124,1_1,asparagus,1_1FillerL,layer,playbackstart,audio,,1551520430563,1010.0000000002037,,,chrome,72.0.3626,Windows 7,fr_asparagus.png,d07.png,f_asparagus_.wav
124,1_1,asparagus,1_1FillerL,mouse,move,canvas,,1551520430563,3422.999999999767,495,368,chrome,72.0.3626,Windows 7,fr_asparagus.png,d07.png,f_asparagus_.wav
124,1_1,asparagus,1_1FillerL,mouse,move,canvas,,1551520430563,3431.0000000004948,499,368,chrome,72.0.3626,Windows 7,fr_asparagus.png,d07.png,f_asparagus_.wav
124,1_1,asparagus,1_1FillerL,mouse,move,canvas,,1551520430563,3447.0000000001164,502,368,chrome,72.0.3626,Windows 7,fr_asparagus.png,d07.png,f_asparagus_.wav
124,1_1,asparagus,1_1FillerL,mouse,move,canvas,,1551520430563,3463.0000000006403,504,368,chrome,72.0.3626,Windows 7,fr_asparagus.png,d07.png,f_asparagus_.wav
124,1_1,asparagus,1_1FillerL,mouse,move,canvas,,1551520430563,3479.000000000262,506,368,chrome,72.0.3626,Windows 7,fr_asparagus.png,d07.png,f_asparagus_.wav
124,1_1,asparagus,1_1FillerL,mouse,move,canvas,,1551520430563,3551.0000000003783,504,368,chrome,72.0.3626,Windows 7,fr_asparagus.png,d07.png,f_asparagus_.wav
124,1_1,asparagus,1_1FillerL,mouse,move,canvas,,1551520430563,3567,495,368,chrome,72.0.3626,Windows 7,fr_asparagus.png,d07.png,f_asparagus_.wav
124,1_1,asparagus,1_1FillerL,mouse,move,canvas,,1551520430563,3583.000000000524,476,372,chrome,72.0.3626,Windows 7,fr_asparagus.png,d07.png,f_asparagus_.wav
124,1_1,asparagus,1_1FillerL,mouse,move,canvas,,1551520430563,3606.999999999971,447,372,chrome,72.0.3626,Windows 7,fr_asparagus.png,d07.png,f_asparagus_.wav
124,1_1,asparagus,1_1FillerL,mouse,move,canvas,,1551520430563,3623.0000000004948,422,372,chrome,72.0.3626,Windows 7,fr_asparagus.png,d07.png,f_asparagus_.wav
124,1_1,asparagus,1_1FillerL,mouse,move,canvas,,1551520430563,3646.999999999942,378,372,chrome,72.0.3626,Windows 7,fr_asparagus.png,d07.png,f_asparagus_.wav
124,1_1,asparagus,1_1FillerL,mouse,move,canvas,,1551520430563,3663.0000000004657,355,372,chrome,72.0.3626,Windows 7,fr_asparagus.png,d07.png,f_asparagus_.wav
124,1_1,asparagus,1_1FillerL,mouse,move,canvas,,1551520430563,3686.9999999998836,322,372,chrome,72.0.3626,Windows 7,fr_asparagus.png,d07.png,f_asparagus_.wav
124,1_1,asparagus,1_1FillerL,mouse,move,canvas,,1551520430563,3703.0000000004075,308,372,chrome,72.0.3626,Windows 7,fr_asparagus.png,d07.png,f_asparagus_.wav
124,1_1,asparagus,1_1FillerL,mouse,move,canvas,,1551520430563,3726.9999999998545,291,372,chrome,72.0.3626,Windows 7,fr_asparagus.png,d07.png,f_asparagus_.wav
124,1_1,asparagus,1_1FillerL,mouse,move,canvas,,1551520430563,3743.0000000003783,283,372,chrome,72.0.3626,Windows 7,fr_asparagus.png,d07.png,f_asparagus_.wav
124,1_1,asparagus,1_1FillerL,mouse,move,canvas,,1551520430563,3766.9999999998254,267,372,chrome,72.0.3626,Windows 7,fr_asparagus.png,d07.png,f_asparagus_.wav
124,1_1,asparagus,1_1FillerL,mouse,move,canvas,,1551520430563,3783.0000000003492,252,372,chrome,72.0.3626,Windows 7,fr_asparagus.png,d07.png,f_asparagus_.wav
