Participant,List,Trial,Condition,Event Category,Event Type,Layer,Hotspot,Trial Start,Elapsed,X,Y,image-left,image-right,audio
17,1_5,whistle,1_5FillerL,mouse,move,canvas,,1543613086255.8,2330.100000021048,554,379,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,canvas,,1543613086255.8,2338.499999954365,554,381,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,canvas,,1543613086255.8,2342.5999999744818,554,382,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,canvas,,1543613086255.8,2364.5000000251457,553,385,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,canvas,,1543613086255.8,2387.8000000258908,553,386,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,canvas,,1543613086255.8,2399.699999950826,553,390,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,canvas,,1543613086255.8,2415.7000000122935,553,393,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,canvas,,1543613086255.8,2423.5999999800697,554,394,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,canvas,,1543613086255.8,2449.499999987893,557,394,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,canvas,,1543613086255.8,2457.700000028126,560,394,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,canvas,,1543613086255.8,2482.1000000229105,565,394,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,canvas,,1543613086255.8,2498.20000003092,568,393,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,canvas,,1543613086255.8,2516.399999964051,574,393,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,canvas,,1543613086255.8,2532.299999962561,578,392,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,canvas,,1543613086255.8,2548.699999926612,584,392,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,canvas,,1543613086255.8,2568.3999999891967,593,392,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,canvas,,1543613086255.8,2586.4000000292435,606,392,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,canvas,,1543613086255.8,2598.200000007637,613,392,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,canvas,,1543613086255.8,2614.1000000061467,624,392,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,canvas,,1543613086255.8,2633.700000005774,628,392,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,canvas,,1543613086255.8,2643.7999999616295,629,392,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,canvas,,1543613086255.8,3394.099999917671,629,395,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,canvas,,1543613086255.8,3402.0000000018626,625,403,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,canvas,,1543613086255.8,3417.699999990873,614,415,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,canvas,,1543613086255.8,3433.599999989383,601,421,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,canvas,,1543613086255.8,3447.399999946356,596,420,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,canvas,,1543613086255.8,3693.0999999167398,595,420,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,canvas,,1543613086255.8,3710.5999999912456,594,421,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,canvas,,1543613086255.8,3718.4000000124797,594,423,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,canvas,,1543613086255.8,3728.2000000122935,594,428,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,canvas,,1543613086255.8,3751.5999999595806,595,434,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,canvas,,1543613086255.8,3755.5999999167398,595,435,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,canvas,,1543613086255.8,3814.0999999595806,595,436,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,canvas,,1543613086255.8,3821.999999927357,596,437,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,canvas,,1543613086255.8,3850.499999942258,598,437,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,canvas,,1543613086255.8,3862.6999999396503,600,437,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,canvas,,1543613086255.8,3884.499999927357,603,437,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,canvas,,1543613086255.8,3888.0999999819323,604,437,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,canvas,,1543613086255.8,3908.3999999566004,606,436,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,canvas,,1543613086255.8,3924.600000027567,608,434,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,canvas,,1543613086255.8,3938.2999999215826,609,434,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,canvas,,1543613086255.8,3966.399999917485,611,431,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,canvas,,1543613086255.8,3978.2999999588355,612,430,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,canvas,,1543613086255.8,3994.5000000298023,614,429,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,canvas,,1543613086255.8,4011.999999987893,616,425,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,canvas,,1543613086255.8,4032.0000000065193,622,422,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,canvas,,1543613086255.8,4048.699999926612,628,419,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,canvas,,1543613086255.8,4068.2999999262393,637,414,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,canvas,,1543613086255.8,4081.99999993667,646,412,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,canvas,,1543613086255.8,4097.999999998137,656,410,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,canvas,,1543613086255.8,4117.899999953806,669,404,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,canvas,,1543613086255.8,4133.999999961816,704,401,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,canvas,,1543613086255.8,4150.000000023283,732,397,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,canvas,,1543613086255.8,4167.9000000003725,764,392,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,canvas,,1543613086255.8,4184.000000008382,784,390,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,image-right,,1543613086255.8,4199.799999943934,803,387,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,image-right,,1543613086255.8,4216.000000014901,816,386,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,image-right,,1543613086255.8,4234.500000020489,826,383,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,image-right,,1543613086255.8,4251.0999999940395,832,382,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,image-right,,1543613086255.8,4266.500000027008,838,380,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,image-right,,1543613086255.8,4282.299999962561,842,380,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,image-right,,1543613086255.8,4299.799999920651,849,378,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,image-right,,1543613086255.8,4316.09999993816,857,378,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,image-right,,1543613086255.8,4332.19999994617,865,376,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,image-right,,1543613086255.8,4348.299999954179,873,375,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,image-right,,1543613086255.8,4368.699999991804,882,374,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,image-right,,1543613086255.8,4382.499999948777,887,372,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,image-right,,1543613086255.8,4402.600000030361,890,371,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,image-right,,1543613086255.8,4418.500000028871,891,370,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,image-right,,1543613086255.8,4429.699999978766,892,370,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,image-right,,1543613086255.8,4443.899999954738,892,369,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,image-right,,1543613086255.8,4467.899999930523,893,368,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,image-right,,1543613086255.8,4471.79999994114,893,367,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,layer,playbackend,audio,,1543613086255.8,4610.099999932572,,,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,image-right,,1543613086255.8,4739.399999962188,892,366,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,image-right,,1543613086255.8,4751.300000003539,891,366,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,image-right,,1543613086255.8,4767.299999948591,887,366,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,image-right,,1543613086255.8,4783.300000010058,880,366,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,image-right,,1543613086255.8,4797.299999976531,876,366,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,image-right,,1543613086255.8,4809.200000017881,872,366,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,image-right,,1543613086255.8,4833.299999940209,869,366,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,image-right,,1543613086255.8,4857.399999978952,868,366,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,image-right,,1543613086255.8,4861.399999936111,867,366,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,image-right,,1543613086255.8,4879.399999976158,866,366,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,image-right,,1543613086255.8,4895.299999974668,864,366,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,image-right,,1543613086255.8,4915.2999999932945,862,369,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,image-right,,1543613086255.8,4931.400000001304,861,370,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,image-right,,1543613086255.8,4945.300000021234,861,374,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,image-right,,1543613086255.8,4957.399999955669,860,375,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,image-right,,1543613086255.8,4973.400000017136,860,376,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,image-right,,1543613086255.8,4993.299999972805,860,377,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,move,image-right,,1543613086255.8,5023.300000000745,859,378,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,click,image-right,,1543613086255.8,5427.399999927729,859,378,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,click,image-right,,1543613086255.8,5427.399999927729,859,378,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,click,image-right,,1543613086255.8,5427.399999927729,859,378,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,click,image-right,,1543613086255.8,5427.399999927729,859,378,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,click,image-right,,1543613086255.8,5427.399999927729,859,378,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,click,image-right,,1543613086255.8,5427.399999927729,859,378,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,click,image-right,,1543613086255.8,5427.399999927729,859,378,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,click,image-right,,1543613086255.8,5427.399999927729,859,378,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,click,image-right,,1543613086255.8,5427.399999927729,859,378,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,click,image-right,,1543613086255.8,5427.399999927729,859,378,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,mouse,click,image-right,,1543613086255.8,5427.399999927729,859,378,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,whistle,1_5FillerL,stage,end,,,1543613086255.8,5431.499999947846,,,fr_whistle.png,d30.png,f_whistle_.wav
17,1_5,kettle,1_5FillerR,stage,end,,,298170.3999999445,0,,,d07.png,fr_kettle.png,f_kettle_.wav
18,2_5,watch,2_5DisfluentL,mouse,click,fixation,,1543625506986.9,0,514,365,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,layer,show,image-left,,1543625506986.9,3.9000000015221303,,,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,layer,show,image-right,,1543625506986.9,3.9000000015221303,,,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,mouse,move,canvas,,1543625506986.9,40.10000000016589,514,366,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,mouse,move,canvas,,1543625506986.9,88.10000000084983,514,367,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,mouse,move,canvas,,1543625506986.9,120.10000000009313,514,369,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,mouse,move,canvas,,1543625506986.9,144.00000000023283,514,370,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,mouse,move,canvas,,1543625506986.9,168.0000000014843,514,371,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,mouse,move,canvas,,1543625506986.9,192.10000000020955,514,372,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,mouse,move,canvas,,1543625506986.9,240.1000000008935,514,373,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,mouse,move,canvas,,1543625506986.9,280.00000000065484,514,375,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,mouse,move,canvas,,1543625506986.9,304.1000000011991,514,376,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,mouse,move,canvas,,1543625506986.9,328.10000000063155,514,378,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,mouse,move,canvas,,1543625506986.9,352.10000000006403,514,379,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,mouse,move,canvas,,1543625506986.9,384.1000000011263,514,380,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,mouse,move,canvas,,1543625506986.9,440.1000000016211,514,381,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,mouse,move,canvas,,1543625506986.9,488.10000000048603,516,383,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,mouse,move,canvas,,1543625506986.9,504.1000000001077,516,384,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,mouse,move,canvas,,1543625506986.9,528.1000000013591,516,385,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,mouse,move,canvas,,1543625506986.9,568.1000000004133,516,387,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,mouse,move,canvas,,1543625506986.9,656.2000000012631,516,388,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,mouse,move,canvas,,1543625506986.9,712.1000000006461,516,389,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,mouse,move,canvas,,1543625506986.9,736.800000000585,516,390,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,mouse,move,canvas,,1543625506986.9,856.1000000008789,516,391,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,layer,playbackstart,audio,,1543625506986.9,1004.6000000002095,,,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,mouse,move,canvas,,1543625506986.9,1192.2000000013213,517,391,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,layer,playbackend,audio,,1543625506986.9,3530.400000001464,,,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,mouse,move,canvas,,1543625506986.9,4688.100000001214,520,392,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,mouse,move,canvas,,1543625506986.9,4696.1000000010245,526,392,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,mouse,move,canvas,,1543625506986.9,4704.0000000015425,536,392,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,mouse,move,canvas,,1543625506986.9,4720.000000001164,569,392,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,mouse,move,canvas,,1543625506986.9,4736.100000000079,618,392,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,mouse,move,canvas,,1543625506986.9,4752.100000001519,673,392,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,mouse,move,canvas,,1543625506986.9,4768.100000001141,730,392,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,mouse,move,image-right,,1543625506986.9,4792.000000001281,798,392,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,mouse,move,image-right,,1543625506986.9,4808.100000000195,828,392,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,mouse,move,image-right,,1543625506986.9,4824.000000000524,854,392,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,mouse,move,image-right,,1543625506986.9,4840.0000000001455,873,392,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,mouse,move,image-right,,1543625506986.9,4856.100000000879,899,389,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,mouse,move,image-right,,1543625506986.9,4872.000000001208,921,387,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,mouse,move,image-right,,1543625506986.9,4888.0000000008295,933,383,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,mouse,move,image-right,,1543625506986.9,4896.700000001147,936,381,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,mouse,move,image-right,,1543625506986.9,4920.000000000073,938,380,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,mouse,move,image-right,,1543625506986.9,4976.100000001679,939,378,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,mouse,move,image-right,,1543625506986.9,5000.100000001112,940,378,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,mouse,move,image-right,,1543625506986.9,5048.100000001796,940,376,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,mouse,move,image-right,,1543625506986.9,5056.1000000016065,938,374,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,mouse,move,image-right,,1543625506986.9,5072.000000000116,932,371,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,mouse,move,image-right,,1543625506986.9,5088.000000001557,925,368,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,mouse,move,image-right,,1543625506986.9,5104.000000001179,912,365,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,mouse,move,image-right,,1543625506986.9,5120.100000000093,907,362,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,mouse,move,image-right,,1543625506986.9,5136.000000000422,903,361,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,mouse,move,image-right,,1543625506986.9,5152.000000000044,898,361,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,mouse,move,image-right,,1543625506986.9,5168.000000001484,894,359,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,mouse,move,image-right,,1543625506986.9,5191.900000001624,889,359,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,mouse,move,image-right,,1543625506986.9,5208.10000000165,889,358,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,mouse,move,image-right,,1543625506986.9,5224.100000001272,886,358,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,mouse,move,image-right,,1543625506986.9,5240.1000000008935,885,358,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,mouse,move,image-right,,1543625506986.9,5352.000000000771,884,358,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,mouse,click,image-right,,1543625506986.9,5392.100000000937,884,358,t_watch.png,d42.png,e_watch_d.wav
18,2_5,watch,2_5DisfluentL,stage,end,,,1543625506986.9,5397.000000000844,,,t_watch.png,d42.png,e_watch_d.wav
18,2_5,toothbrush,2_5DisfluentL,mouse,click,fixation,,1543625517075,0,522,359,t_toothbrush.png,d36.png,e_toothbrush_d.wav
18,2_5,toothbrush,2_5DisfluentL,layer,show,image-left,,1543625517075,3.0000000006111804,,,t_toothbrush.png,d36.png,e_toothbrush_d.wav
18,2_5,toothbrush,2_5DisfluentL,layer,show,image-right,,1543625517075,3.0000000006111804,,,t_toothbrush.png,d36.png,e_toothbrush_d.wav
18,2_5,toothbrush,2_5DisfluentL,layer,playbackstart,audio,,1543625517075,1003.6000000000058,,,t_toothbrush.png,d36.png,e_toothbrush_d.wav
18,2_5,toothbrush,2_5DisfluentL,mouse,move,canvas,,1543625517075,3559.9999999994907,518,360,t_toothbrush.png,d36.png,e_toothbrush_d.wav
18,2_5,toothbrush,2_5DisfluentL,mouse,move,canvas,,1543625517075,3567.9999999993015,506,360,t_toothbrush.png,d36.png,e_toothbrush_d.wav
18,2_5,toothbrush,2_5DisfluentL,mouse,move,canvas,,1543625517075,3583.8999999996304,491,360,t_toothbrush.png,d36.png,e_toothbrush_d.wav
18,2_5,toothbrush,2_5DisfluentL,mouse,move,canvas,,1543625517075,3599.899999999252,462,365,t_toothbrush.png,d36.png,e_toothbrush_d.wav
18,2_5,toothbrush,2_5DisfluentL,layer,playbackend,audio,,1543625517075,3602.100000000064,,,t_toothbrush.png,d36.png,e_toothbrush_d.wav
18,2_5,toothbrush,2_5DisfluentL,mouse,move,canvas,,1543625517075,3615.9999999999854,435,367,t_toothbrush.png,d36.png,e_toothbrush_d.wav
18,2_5,toothbrush,2_5DisfluentL,mouse,move,canvas,,1543625517075,3631.9000000003143,420,371,t_toothbrush.png,d36.png,e_toothbrush_d.wav
18,2_5,toothbrush,2_5DisfluentL,mouse,move,canvas,,1543625517075,3647.899999999936,406,373,t_toothbrush.png,d36.png,e_toothbrush_d.wav
18,2_5,toothbrush,2_5DisfluentL,mouse,move,canvas,,1543625517075,3664.0000000006694,397,375,t_toothbrush.png,d36.png,e_toothbrush_d.wav
18,2_5,toothbrush,2_5DisfluentL,mouse,move,canvas,,1543625517075,3679.8999999991793,391,375,t_toothbrush.png,d36.png,e_toothbrush_d.wav
18,2_5,toothbrush,2_5DisfluentL,mouse,move,canvas,,1543625517075,3703.9000000004307,387,376,t_toothbrush.png,d36.png,e_toothbrush_d.wav
18,2_5,toothbrush,2_5DisfluentL,mouse,move,canvas,,1543625517075,3719.9000000000524,384,376,t_toothbrush.png,d36.png,e_toothbrush_d.wav
18,2_5,toothbrush,2_5DisfluentL,mouse,move,canvas,,1543625517075,3727.8000000005704,382,377,t_toothbrush.png,d36.png,e_toothbrush_d.wav
18,2_5,toothbrush,2_5DisfluentL,mouse,move,canvas,,1543625517075,3751.800000000003,380,377,t_toothbrush.png,d36.png,e_toothbrush_d.wav
18,2_5,toothbrush,2_5DisfluentL,mouse,move,canvas,,1543625517075,3767.9000000007363,375,377,t_toothbrush.png,d36.png,e_toothbrush_d.wav
18,2_5,toothbrush,2_5DisfluentL,mouse,move,canvas,,1543625517075,3783.900000000358,366,377,t_toothbrush.png,d36.png,e_toothbrush_d.wav
18,2_5,toothbrush,2_5DisfluentL,mouse,move,canvas,,1543625517075,3799.8999999999796,356,377,t_toothbrush.png,d36.png,e_toothbrush_d.wav
18,2_5,toothbrush,2_5DisfluentL,mouse,move,canvas,,1543625517075,3815.8999999996013,340,377,t_toothbrush.png,d36.png,e_toothbrush_d.wav
18,2_5,toothbrush,2_5DisfluentL,mouse,move,canvas,,1543625517075,3832.0000000003347,324,377,t_toothbrush.png,d36.png,e_toothbrush_d.wav
