Participant,List,Trial,Condition,Event Category,Event Type,Layer,Hotspot,Trial Start,Elapsed,X,Y,Browser,Version,OS,image-left,image-right,audio
63,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1550221306735,924.9999999992724,373,345,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
63,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1550221306735,944.999999999709,360,355,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
63,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1550221306735,949.0000000005239,354,358,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
63,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1550221306735,972.9999999981374,334,362,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
63,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1550221306735,988.999999997759,319,362,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
63,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1550221306735,1005.0000000010186,304,362,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
63,1_1,flower,1_1DisfluentR,layer,playbackstart,audio,,1550221306735,1009.9999999983993,,,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
63,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1550221306735,1023.0000000010477,288,362,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
63,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1550221306735,1037.000000000262,268,356,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
63,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1550221306735,1052.9999999998836,253,351,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
63,1_1,flower,1_1DisfluentR,mouse,move,canvas,,1550221306735,1068.9999999995052,236,346,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
63,1_1,flower,1_1DisfluentR,mouse,move,image-left,,1550221306735,1084.9999999991269,225,343,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
63,1_1,flower,1_1DisfluentR,mouse,move,image-left,,1550221306735,1100.9999999987485,217,341,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
63,1_1,flower,1_1DisfluentR,mouse,move,image-left,,1550221306735,1116.9999999983702,213,341,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
63,1_1,flower,1_1DisfluentR,mouse,move,image-left,,1550221306735,1125,211,340,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
63,1_1,flower,1_1DisfluentR,mouse,move,image-left,,1550221306735,1156.9999999992433,205,340,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
63,1_1,flower,1_1DisfluentR,mouse,move,image-left,,1550221306735,1172.999999998865,197,340,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
63,1_1,flower,1_1DisfluentR,mouse,move,image-left,,1550221306735,1188.9999999984866,189,340,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
63,1_1,flower,1_1DisfluentR,mouse,move,image-left,,1550221306735,1204.9999999981083,186,340,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
63,1_1,flower,1_1DisfluentR,mouse,click,image-left,,1550221306735,1372.9999999995925,186,340,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
63,1_1,flower,1_1DisfluentR,stage,end,,,1550221306735,1393.000000000029,,,chrome,72.0.3626,Windows 7,d43.png,t_flower.png,e_flower_d.wav
63,1_1,basket,1_1FillerL,mouse,click,fixation,,1550221311084,0,515,362,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,layer,show,image-left,,1550221311084,6.000000001222361,,,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,layer,show,image-right,,1550221311084,6.000000001222361,,,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,25.00000000145519,515,361,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,65.0000000023283,514,361,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,87.99999999973807,512,361,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,120.00000000261934,511,361,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,432.0000000006985,511,362,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,456.00000000194996,509,362,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,528.0000000020664,508,363,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,601.0000000023865,494,366,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,639.9999999994179,480,366,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,661.0000000000582,477,366,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,681.0000000004948,458,363,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,704.0000000015425,445,355,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,711.9999999995343,442,353,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,728.000000002794,441,349,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,744.0000000024156,441,347,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,layer,playbackstart,audio,,1550221311084,1007.0000000014261,,,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,click,canvas,,1550221311084,1096.0000000013679,441,347,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,1273.0000000010477,441,346,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,1288.0000000004657,446,346,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,1304.0000000000873,457,348,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,1319.999999999709,480,357,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,1336.0000000029686,512,367,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,1352.0000000025902,593,390,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,1368.000000002212,694,414,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,1384.0000000018335,811,434,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,1407.999999999447,985,461,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,1616.0000000018044,994,386,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,1639.999999999418,952,386,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,image-right,,1550221311084,1656.0000000026776,929,386,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,image-right,,1550221311084,1672.0000000022992,911,386,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,image-right,,1550221311084,1688.0000000019209,903,388,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,image-right,,1550221311084,1704.0000000015425,901,390,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,image-right,,1550221311084,1720.0000000011642,896,393,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,image-right,,1550221311084,1736.0000000007858,886,398,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,image-right,,1550221311084,1752.0000000004075,878,402,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,image-right,,1550221311084,1768.000000000029,873,406,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,image-right,,1550221311084,1968.0000000007567,869,406,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,2729.0000000029977,391,373,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,2736.000000000786,392,374,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,2743.000000002212,395,376,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,2768.000000000029,399,378,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,2776.000000001659,399,379,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,2792.0000000012806,400,380,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,2816.000000002532,401,381,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,2832.0000000021537,402,381,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,2855.999999999767,402,383,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,2871.999999999389,406,387,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,2887.0000000024447,406,389,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,2911.000000000058,407,391,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,2919.000000001688,408,393,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,2935.0000000013097,409,396,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,2951.0000000009313,410,398,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,2967.000000000553,410,402,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,2984.0000000003783,410,406,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,3008.00000000163,410,413,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,3024.0000000012515,413,416,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,3039.0000000006694,416,420,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,3055.000000000291,424,422,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,3070.9999999999127,441,426,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,3086.9999999995343,451,429,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,3096.000000001368,453,429,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,3119.0000000024156,455,429,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,3135.0000000020373,455,421,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,3151.000000001659,455,402,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,3167.0000000012806,440,383,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,3184.000000001106,421,368,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,3208.0000000023574,380,356,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,3216.0000000003492,364,354,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,3240.0000000016007,303,348,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,3256.0000000012224,278,349,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,3272.000000000844,259,357,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,3288.0000000004657,242,372,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,canvas,,1550221311084,3304.0000000000873,229,386,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,image-left,,1550221311084,3319.999999999709,219,398,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,image-left,,1550221311084,3336.0000000029686,216,403,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,image-left,,1550221311084,3352.0000000025902,213,406,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,image-left,,1550221311084,3368.000000002212,211,407,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,image-left,,1550221311084,3376.0000000002037,209,409,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,image-left,,1550221311084,3407.999999999447,206,409,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,image-left,,1550221311084,3424.0000000027067,202,410,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,image-left,,1550221311084,3440.0000000023283,199,410,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,image-left,,1550221311084,3456.00000000195,197,410,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,image-left,,1550221311084,3463.999999999942,196,410,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,image-left,,1550221311084,3488.0000000011933,192,410,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,image-left,,1550221311084,3504.000000000815,187,407,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,image-left,,1550221311084,3520.0000000004366,178,399,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,image-left,,1550221311084,3536.000000000058,171,394,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,image-left,,1550221311084,3551.99999999968,169,392,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,image-left,,1550221311084,3568.0000000029395,164,387,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,image-left,,1550221311084,3584.000000002561,161,384,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,image-left,,1550221311084,3592.000000000553,161,383,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,image-left,,1550221311084,3608.0000000001746,161,382,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,image-left,,1550221311084,3633.00000000163,161,381,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,image-left,,1550221311084,3710.000000002765,162,380,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,image-left,,1550221311084,3711.0000000029686,163,380,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,image-left,,1550221311084,3735.000000000582,164,379,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,image-left,,1550221311084,3751.0000000002037,168,379,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,layer,playbackend,audio,,1550221311084,4272.000000000844,,,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,image-right,,1550221311084,4955.000000001746,886,385,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,image-right,,1550221311084,4960.000000002765,887,385,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,image-right,,1550221311084,4992.000000002008,888,384,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,image-right,,1550221311084,5008.00000000163,889,383,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,image-right,,1550221311084,5048.000000002503,890,383,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,image-right,,1550221311084,5520.000000000437,892,382,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,image-right,,1550221311084,5551.99999999968,892,375,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,image-left,,1550221311084,5930.000000000291,149,361,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,image-left,,1550221311084,5935.00000000131,155,369,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,image-left,,1550221311084,5951.000000000931,168,383,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,image-left,,1550221311084,5968.000000000757,180,392,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,image-left,,1550221311084,5984.000000000378,184,397,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,image-left,,1550221311084,6008.00000000163,187,399,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,image-left,,1550221311084,6024.0000000012515,190,402,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,image-left,,1550221311084,6032.000000002881,191,403,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
63,1_1,basket,1_1FillerL,mouse,move,image-left,,1550221311084,6056.000000000495,193,405,chrome,72.0.3626,Windows 7,fr_basket.png,d13.png,f_basket_.wav
